slope,measured,predicted
10.7332,1.67699,10.9999539375305
9.69748,1.8825,,10.2950582504272
10.6909,2.24277,10.4574208259583
8.36781,2.92106,9.00973527431488
13.6844,3.50006,12.7671353816986
10.8598,3.73069,10.7937406539917
6.94223,0.922557,,,,9.52079031467438
8.49799,1.20392,9.33966245651245
7.13713,1.62851,9.79012079238892
13.4773,3.79449,15.105352973938
11.5585,3.79895,11.9181778430939
7.63607,1.43313,9.83438763618469
10.5202,2.30207,10.216898727417
6.79676,0.993424,,,,9.81010804176331
10.2839,2.98259,9.48953945636749
8.90685,2.19903,12.2691731929779
12.8617,3.90771,12.5328568458557
9.12391,1.6239,,10.5297565460205
7.67814,1.58757,10.0731153726578
7.53098,1.99214,9.34469759464264
8.22544,2.74013,9.19815754890442
9.16745,2.70073,11.1492438793182
9.87287,3.41575,11.1135696411133
7.16308,1.43586,9.59509949684143
8.89066,1.96484,10.2375466823578
8.19741,2.20835,10.1169395923615
8.69962,2.02208,11.2342997074127
8.9086,,1.66535,9.54125850200653
7.53028,1.27719,9.49291617870331
9.00098,1.04551,9.43646078109741
7.82047,1.97242,11.7233038425446
8.79077,2.63615,8.9850289106369
9.8677,,4.64617,13.0056840419769
8.4228,,1.64286,8.87282791137695
9.29957,1.65029,10.9446831226349
7.48998,1.58198,9.97315521240234
8.14351,1.20114,9.59997816085816
8.63934,2.77513,9.69502534866333
8.69608,1.67242,10.4601825237274
8.6692,,1.09644,9.97136337757111
7.04429,1.09558,9.55725743770599
9.16563,1.0264,,9.30341114997864
8.09394,2.07514,8.72487983703613
10.1795,3.38403,11.8920460224152
9.56071,3.86344,9.76291105747223
7.72396,1.53828,9.85660877227783
9.21359,1.31468,10.1898498058319
7.89309,2.44754,10.0276051521301
11.3133,3.75183,9.55084295272827
13.7407,4.81862,17.6767156600952
9.45453,1.83772,9.28681375980377
9.35054,1.81968,10.4761239051819
11.323,,2.76527,12.5288214683533
11.8903,3.22466,11.1564754486084
11.6186,3.82223,14.1674735069275
9.7387,,1.58189,10.5594264507294
9.01296,1.45642,9.68299272060394
7.03507,1.55352,9.31479287147522
7.79,,,,1.80296,10.7775299072266
9.00833,3.28785,8.89815201759338
9.23699,2.17071,10.0515377759933
9.42763,2.44476,10.2965616703033
7.28805,1.17789,9.54640688896179
10.909,,2.11028,10.6852237224579
8.07065,1.73317,9.60999398231506
10.6849,3.61752,10.9783473014832
11.6739,3.48962,11.4248477458954
12.8852,3.45363,13.1273216247559
12.3729,3.49282,13.9836115837097
8.16354,1.08795,10.1631491184235
11.7376,3.03407,10.9377876281738
10.2504,4.64754,10.4764054298401
8.37129,1.33471,9.41246180534363
10.7284,2.24536,10.248681306839
6.85859,0.803946,,,,9.43809247016907
7.82986,2.02594,9.99989874362946
8.32748,1.83366,10.8559229850769
8.52155,1.01714,9.70567681789398
8.44923,0.791137,,,,9.37586646080017
6.91347,0.744869,,,,9.33576991558075
8.4302,,1.32,,,,9.33276898860931
7.47673,2.12054,9.45337705612183
8.1122,,0.869313,,,,9.35751712322235
8.38833,0.925453,,,,9.4262531042099
7.61921,0.984103,,,,9.48616232872009
6.70433,1.05885,9.72420663833618
7.94487,2.81507,8.89685943126679
7.0431,,0.873414,,,,9.3693323135376
6.92632,1.50623,10.0897973060608
7.54109,1.61366,10.6452836990356
7.81739,1.27313,9.75616397857666
13.6314,10.4882,15.3131720542908
12.1512,7.76887,12.0639978885651
12.0865,5.37275,12.6093274593353
31.993,,21.708,,25.6986355781555
19.1618,7.79927,19.0991279602051
15.3323,3.49408,13.1640332698822
9.38058,2.52748,8.67956449985504
11.5524,2.88247,11.1158972263336
9.26521,0.720899,,,,9.7342116355896
8.61432,0.747348,,,,9.39790914058685
7.56444,1.50969,9.82133114337921
8.04902,1.07854,10.1177148342133
8.89259,1.30668,10.5443133831024
8.56573,0.834877,,,,9.58301901817322
6.96262,1.47872,10.2485373973846
8.45863,1.29077,9.90677983760834
8.10689,2.49193,10.3600163459778
8.31081,1.04844,9.18351867198944
7.6618,,1.38992,9.42320885658264
9.42268,1.40994,10.4713973999023
7.42458,2.26499,9.01765584945679
8.20581,1.32328,9.65960247516632
8.52127,1.78221,8.79102826118469
10.0289,1.77391,10.7016330718994
7.73509,2.76896,7.89978351593017
12.7321,3.55052,12.4178553104401
9.50101,1.74921,10.4268981456757
13.788,,2.40234,11.8360744953156
7.63446,1.02086,10.1247420310974
9.58192,1.69498,9.36673510074616
8.855,,,2.24249,11.2275087356567
8.37165,0.832012,,,,9.58125565052032
7.35253,1.1141,,9.3847265958786
8.56296,1.02438,9.8157431602478
8.36545,2.26002,10.500199174881
8.65305,1.11764,9.80949404239654
7.9444,,1.85607,8.82936387062073
8.92988,2.08384,10.4746079921722
7.77109,2.13421,9.24440777301788
7.95916,1.10928,9.93251516819
8.6097,,1.92624,8.71036982536316
9.37503,2.38416,8.610205245018
8.90627,2.97646,9.70704641342163
8.53249,2.4051,,9.84026095867157
9.99127,2.18626,11.0575595855713
8.69686,2.08726,9.34952430725098
9.12594,3.10679,8.49450330734253
8.75432,1.76579,9.11252071857452
8.88313,2.45967,11.0053643703461
9.74855,3.08562,7.9890976190567
10.14,,,2.79242,9.9495884180069
12.9372,3.45912,13.4449362277985
12.1229,3.30951,10.614436674118
8.69621,0.715846,,,,9.52849006652832
8.50768,1.00799,9.73402857780456
9.83425,0.763866,,,,9.49349098205566
7.90546,1.64518,10.2191203117371
9.88507,2.93499,9.11748054027557
10.6048,3.60436,9.66633274555207
11.2286,3.61776,8.3854234457016
9.68215,1.99606,11.7749599933624
9.23421,1.72423,11.2923366069794
8.63282,0.792686,,,,9.61032755374908
8.55851,1.5951,,10.2524716377258
9.02003,2.26115,10.600042963028
8.48054,2.53463,11.7089635372162
12.6155,1.62742,10.11021027565
7.74286,1.63911,10.8630973815918
11.8837,2.43152,11.0745009899139
7.52591,1.85207,11.0918006896973
7.89488,1.45708,10.2327907085419
10.0053,2.05435,9.53148276805878
8.57129,1.50125,10.1732390880585
7.72044,2.15742,9.3481742143631
8.23943,2.31872,9.20724680423737
8.61222,1.612,,,10.3222724914551
7.34452,1.85043,9.24424905776978
10.1226,3.11721,9.7666435956955
7.78693,2.39863,11.8083023071289
8.0969,,1.16078,10.1389479160309
7.82054,2.23528,9.60317475795746
8.92428,1.953,,,8.86642854213715
7.69696,1.84481,10.6946650505066
7.78902,1.04661,9.65763628482819
9.03676,2.33449,9.39832413196564
9.20318,1.46721,9.94619784355164
7.1599,,1.98486,9.52132716178894
7.90903,2.01905,10.0068777322769
8.94333,1.88585,8.97791063785553
7.22893,1.60437,10.1124830245972
8.51877,1.7638,,9.51078860759735
7.34459,1.51669,9.7891984462738
8.28247,1.49697,9.24543771743774
7.67895,2.28451,10.2346433639526
9.14705,1.94836,10.9850459098816
7.58117,1.90471,11.0621128559113
8.08511,1.44698,10.2840787887573
8.33728,2.56803,8.63020415306091
8.93717,1.66523,11.0082943916321
7.01464,1.9101,,9.27355217933655
7.2951,,1.01568,9.9798223733902
8.85158,1.64932,10.033674788475
8.60618,1.11905,10.1235531330109
7.29714,2.51236,8.93337180614472
7.72243,2.36203,8.43024733066559
8.8257,,1.78938,8.76660153865814
7.32428,2.00442,9.08955912590027
8.83007,1.84661,9.27879655361176
7.08779,1.7088,,10.46010222435
8.96748,1.85107,9.90102422237396
7.80166,2.39724,10.269913482666
8.75753,2.09492,10.7407641410828
7.02951,1.85534,10.6444682598114
8.02373,1.14749,9.85960946083069
8.2336,,1.95915,9.02660565376282
8.94771,0.88933,9.9545328617096
7.25235,2.00711,9.90048558712006
7.72141,1.29888,10.3739766120911
8.8518,,2.03856,8.93595550060272
9.19777,1.72638,9.67330994606018
7.53435,2.42941,9.06532320976257
7.36507,1.92457,8.8796177148819
8.60221,3.00018,7.96013884544373
10.576,,4.46223,10.4678996562958
13.9144,4.36948,12.5920294284821
7.38462,2.35625,9.09566011428833
7.84983,1.09881,10.296309709549
7.41487,1.58395,9.90844869613648
11.5371,1.76079,10.6378523826599
7.22461,2.1702,,10.7338109493256
7.19502,0.834366,,,,9.62142698764801
8.68723,1.74397,10.5757138252258
8.79183,1.6318,,10.171487236023
7.24491,1.49215,9.87957742214203
7.10996,1.09027,9.66517946720123
8.17548,1.12549,9.90709602832794
6.87515,1.75798,10.1204920291901
8.54031,2.4967,,9.33563964366913
9.8399,,2.59102,8.88829429149628
8.98126,2.0442,,8.9315420627594
11.3595,2.86106,10.6507971286774
9.10683,1.7996,,9.58448028564453
7.18312,2.22945,9.4829434633255
7.27596,2.12419,8.33785734176636
9.82379,2.85437,10.449803352356
11.8632,3.90997,13.2302162647247
10.3111,2.7526,,12.8425747394562
13.0843,3.54844,13.7077986717224
7.36443,1.34883,9.27424535751343
8.59859,1.13777,9.60901248455048
7.33566,1.70183,10.4752553939819
7.56934,2.07135,9.64011483192444
17.7983,3.26452,13.3566455364227
14.8632,5.24135,10.0188790082932
21.3377,7.68078,20.4908162117004
16.2627,9.15103,15.1099891185761
9.98609,5.02333,9.52678000926971
8.33425,2.77029,7.51937439441681
8.46624,3.69088,7.43089785575867
6.5982,,1.2781,,9.37987809181213
7.75413,0.945613,,,,9.36908328533173
8.10258,1.3012,,9.97753689289093
8.27269,0.934174,,,,9.52541506290436
6.75653,1.31902,9.60349016189575
7.67518,0.906747,,,,9.48189239501953
7.85324,1.58897,9.72941498756409
8.56079,1.18107,9.84337148666382
6.70037,1.22239,9.67641563415527
8.8637,,2.17085,10.5052527904511
7.49219,0.555284,,,,9.42643144130707
8.36794,0.67036,9.32307643890381
9.04053,2.14112,8.06510462760925
8.27493,1.78942,8.890514087677
17.9198,4.01746,15.5895627975464
16.8722,3.64895,13.1539780139923
9.30725,1.1522,,9.75963299274445
9.96148,2.44226,10.3094810009003
6.24294,0.675492,,,,9.23625376224518
6.4488,,0.670233,,,,9.34532148838043
6.73202,0.762643,,,,9.36385939121246
7.51808,1.68304,10.6826960086823
7.09359,1.50453,9.01266386508942
7.24025,1.18601,9.7646803855896
7.61523,1.3362,,10.3012979030609
8.4047,,4.15384,12.7248641014099
9.01448,4.5024,,10.9337341785431
21.777,,20.0118,22.284787273407
20.9992,17.2081,19.1402027130127
29.45,,,23.0723,26.1895449638367
19.9956,12.2291,17.486621761322
17.7073,6.54639,12.5730922698975
6.95273,0.979581,,,,9.36495883464813
8.51417,1.55194,9.81416101455688
6.94787,1.3011,,9.92452561855316
7.49339,1.0294,,9.33887364864349
7.87637,1.40568,10.0614434242249
8.6481,,2.43947,9.47427976131439
6.95729,0.921201,,,,9.46600422859192
7.64887,1.12153,9.25240581035614
7.35372,1.02076,9.64843175411224
7.04262,1.49452,9.31794426441193
8.87216,2.73281,13.1972126960754
7.52388,1.32939,9.61098110675812
8.84624,1.3079,,10.128716802597
12.0351,8.9515,,13.355508184433
8.32893,2.49575,9.95609953403473
18.9088,9.10355,18.1563013553619
8.1857,,1.95955,10.5368629455566
10.1847,2.67521,10.7606743335724
12.4489,6.16719,10.8663125991821
12.4533,4.31485,12.3457715988159
12.4285,5.29351,9.21401886940002
9.90981,3.20567,11.9512994766235
11.2932,5.16225,12.2604452610016
7.434,,,2.46082,7.81219573020935
9.70766,2.41781,8.77558090686798
9.84117,4.59358,9.86872642040253
10.8613,4.01329,11.0237713336945
11.1071,5.92508,13.948060131073
8.1446,,3.07612,7.55544290542603
9.93651,3.33587,10.8136579036713
8.54285,4.25623,9.07705481052399
10.5558,2.4822,,9.37578094005585
13.4369,4.77018,14.3196278095245
9.67091,3.53854,7.98496537208557
9.1208,,2.21381,9.80314309597015
8.22906,3.36979,7.38732368946075
9.51718,2.79151,7.75757606029511
9.37527,3.4889,,10.3738131523132
8.98145,4.05775,10.9718545436859
9.99896,3.00253,11.2891221523285
9.23124,3.35626,9.26715362071991
7.17908,2.3763,,7.78611404895783
10.9619,3.75038,10.3002197265625
9.48925,2.48621,10.4535285949707
11.0174,3.15032,12.6527894020081
10.5453,4.09794,11.2859117031097
8.05331,2.55045,7.85812356472015
8.87076,1.92373,10.3193781375885
7.8856,,2.63534,8.01231687068939
10.1869,4.45504,12.4733013629913
11.5959,3.17665,10.3741232872009
11.0152,2.39576,8.41536092758179
7.06025,2.46266,8.96982626914978
8.52574,3.15895,11.1295307636261
9.32606,2.79474,10.4266433238983
9.0754,,2.92664,8.37840070724487
10.3907,3.11538,7.43166687488556
9.50134,2.5879,,8.72166714668274
7.70354,3.46588,10.230363035202
8.87897,3.13408,9.42789196968079
11.3023,3.862,,,11.7965854644775
11.6764,3.26086,8.34799172878265
7.76558,2.81741,7.8476398229599
9.7731,,4.42959,11.2885750293732
11.3632,4.25381,9.23710405826569
10.3817,2.61133,8.31159510612488
12.156,,4.92136,14.7717581272125
13.3514,4.80223,13.0614060401917
10.3125,6.33929,18.2684977054596
14.1909,5.22424,12.7405327320099
14.0254,8.85832,15.0797775745392
10.363,,4.16417,10.4406302452087
7.01018,2.42325,10.5560283660889
7.90149,2.00558,10.321097612381
8.55422,2.33642,8.30273637771606
9.00075,1.63617,9.72770597934723
7.52112,2.55232,7.52026352882385
7.93972,3.00815,9.18590755462646
9.96546,2.58854,10.955739068985
8.50383,1.6293,,9.60335228443146
7.56716,2.30827,8.87089350223541
8.76875,2.16257,10.5584150791168
7.68063,1.45398,10.1879183292389
8.55752,1.49422,10.3883016586304
8.16113,1.98681,8.61979274749756
8.53882,1.52268,10.1632924556732
7.234,,,1.51014,10.0773415088654
8.01705,1.814,,,10.6698104858398
8.44706,2.25111,7.86681733131409
9.02785,2.10158,10.4377900123596
7.35092,2.32072,8.21490018367767
7.49992,1.79574,10.9480352401733
8.74081,1.91127,10.6876868724823
8.41278,1.58315,9.45045673847199
6.87105,2.32025,8.10649690628052
8.58116,2.50638,11.7713624000549
7.75492,1.82902,10.7232025623322
8.45047,1.5299,,9.60733458995819
7.20374,2.01892,9.00768916606903
9.05425,2.40699,11.0596782207489
7.84627,2.50411,10.001792550087
13.1436,4.28646,12.2154453754425
9.42887,2.39887,9.78257040977478
14.328,,7.73328,17.6820625782013
7.12988,2.39086,10.6821959018707
7.73461,1.96515,10.8089825630188
9.32168,2.24821,10.0031549692154
8.75739,1.99737,10.8015328884125
7.16045,2.83503,7.0786571264267
9.24274,3.56938,10.2251841545105
7.51244,2.15214,8.1783096075058
8.1304,,1.90852,8.8322615146637
7.97589,2.5766,,8.30897636413574
8.57076,2.33646,11.7359544754028
7.46541,2.28235,11.8044023036957
7.68556,1.94482,7.95428113937378
10.3071,3.27576,8.1969260931015
8.52571,1.95816,8.9760657787323
7.62593,2.84027,9.00836057662964
7.98218,2.97195,7.21446001529694
10.3562,3.11436,11.5205533027649
8.8856,,2.51222,7.57287983894348
7.45847,3.59341,7.56509191989899
9.39887,3.58806,10.3711759090424
7.61821,3.0025,,9.36523871421814
9.66379,6.1436,,9.9007842540741
21.0692,16.0915,20.0757433891296
21.7983,11.3357,18.5491103649139
19.3514,13.7204,21.9632736206055
11.5532,9.00114,12.6734611988068
16.2684,7.04276,13.8485589504242
9.41882,2.74499,10.54314661026
7.20338,1.76932,10.7500455379486
8.02032,1.56256,9.3045946598053
8.25894,1.19247,9.56711101531982
7.35935,2.13755,10.0968243837357
9.60416,3.96064,11.5707668304443
7.07388,1.6544,,10.1681639671326
7.72994,1.59182,9.92187769412994
8.03047,2.02182,8.14307293891907
7.39702,2.53398,9.21207594871521
6.94112,1.39776,9.55331468582153
7.0887,,0.975417,,,,9.78292143344879
11.2555,4.29014,10.260501241684
7.96521,1.02212,9.58208410739899
11.1381,5.16789,11.4254943847656
10.0448,4.93878,11.9465110778809
8.27318,4.8702,,8.26671030521393
9.24852,2.88775,8.48944957256317
12.5627,9.37964,14.2851696968079
9.83635,6.47411,10.1727415084839
17.3043,13.6906,20.5999278068542
18.2131,14.6007,18.5225930690765
18.2451,11.5134,21.0233720779419
15.4226,10.0279,16.7312549114227
20.3182,9.66634,17.8518686771393
19.1646,6.29156,15.4960272789001
19.5131,9.30701,19.949840259552
13.2947,7.35908,11.5268265724182
9.70356,4.60186,9.29597022533417
8.99301,2.84754,9.49238576889038
8.14512,3.3752,,8.88910171985626
9.85109,2.59396,12.1561814785004
7.22781,2.14975,10.0696227312088
10.2026,4.70393,10.2137454032898
9.03208,2.69754,9.31488311290741
9.07022,4.70916,11.725269317627
12.2842,6.56826,12.0167135238647
7.91174,4.86417,8.83512661457062
11.5601,4.89844,11.5680581569672
20.4626,11.3922,22.181090259552
16.9997,10.1215,16.9366864204407
15.9207,7.41689,20.1236835956573
19.8946,11.5741,22.7961778640747
11.5671,6.89417,11.1323729991913
11.2791,3.60229,12.492779302597
13.2839,4.79705,10.6592253684998
9.98546,3.95138,15.1186194896698
13.3507,5.66491,14.2217261314392
9.3068,,2.77059,8.31290094852448
9.99141,3.13093,10.5415434837341
15.3626,6.07958,14.9033679962158
9.99876,4.08023,10.2937401771545
14.3795,6.69851,12.5880121707916
7.63229,2.6155,,9.91763169765472
12.9028,6.13641,10.4859807491302
7.30429,2.03358,8.42027895450592
8.35092,2.05304,8.88467829227448
7.34562,2.55092,7.93914442062378
8.33845,2.67426,11.0033589363098
7.62011,1.65014,10.1345981121063
8.40744,1.34362,10.044735622406
7.48262,2.04391,9.17197663784027
11.0245,3.10017,8.75054085254669
6.9441,,1.74795,9.27459814548492
7.83139,1.23259,9.98350975513458
7.63455,2.27703,9.32694325447083
9.03849,1.56116,9.67580235004425
6.80697,1.08339,9.89370908737183
7.01604,1.20363,9.8297758102417
10.7997,3.34232,11.0105515480042
19.1855,6.96903,19.3774205684662
7.17038,1.86943,9.91882572174072
13.8484,5.18518,13.18275847435
6.86057,0.709529,,,,9.56375255584717
8.43277,1.16994,9.64720270633698
7.01854,1.425,,,9.48370010852814
9.46781,1.90308,9.91089220046997
6.84948,1.31808,10.0922896385193
7.5231,,0.989033,,,,9.79713995456696
8.70886,1.59154,9.87324957847595
8.33028,1.16944,9.74112184047699
7.51976,1.61324,9.0923627614975
7.39805,1.72341,9.48525760173798
10.4968,1.57056,9.97440917491913
7.6266,,2.61651,7.59901204109192
9.88878,2.19312,10.2272845745087
7.16156,2.25139,8.24696462154389
6.54725,1.99802,9.21216452121735
10.8378,3.86599,9.3135758638382
7.54678,2.45939,11.2497022628784
8.86905,6.14075,9.85280170440674
8.60305,3.91367,10.5113082885742
11.3996,9.01235,13.0668756484985
21.5666,16.704,,21.0016606330872
13.8125,11.4915,15.6620530128479
19.9798,15.5649,22.7628913879395
19.3026,13.8892,22.8087824821472
20.2871,14.9736,21.6349310874939
16.63,,,11.6112,20.8349976539612
17.8202,7.44292,17.0332476139069
19.1066,14.19,,,21.5787249565125
20.2945,7.71582,19.5623237609863
21.1748,10.0493,22.3777586936951
15.2548,2.87124,14.8907884120941
13.2012,3.52018,11.7827375888824
8.96886,2.4098,,8.43843636512757
14.4486,4.4472,,12.2652555942535
11.3844,4.71084,11.9478510379791
10.703,,2.50839,10.9471945285797
12.5216,3.90416,14.0408267498016
15.2207,6.32181,12.4390298843384
14.676,,4.85939,11.3295246124268
15.3402,6.56336,12.9937502384186
9.79427,2.39364,10.4994704723358
9.80295,2.60064,9.79488670825958
8.66216,1.74142,10.089256978035
10.6953,6.30929,12.0609705448151
8.73316,1.19031,9.3562353849411
9.1248,,6.58423,10.052077794075
13.6785,9.65124,18.028176689148
23.428,,12.8443,23.6591933250427
24.5463,17.7424,24.4045669555664
12.5478,3.68747,13.6048588275909
14.9541,6.98923,13.9064546108246
16.8627,5.2506,,17.3924592018127
16.7418,7.38034,14.728388261795
8.05368,1.62646,9.05398325920105
10.2853,2.21251,10.9270673751831
9.37313,2.29691,10.9829488277435
12.4363,2.89422,12.7008416652679
12.5641,4.86542,14.0393460273743
10.8582,2.24727,10.1642147064209
12.5736,4.46322,12.5458673477173
12.5014,5.92895,11.5678445339203
20.5744,13.1502,20.731102848053
15.7289,9.71498,14.7553440570831
20.3837,5.1393,,16.4978482723236
20.3902,4.67392,12.6475552558899
23.7211,13.7609,19.9535955429077
20.7901,10.6766,22.6144244194031
21.034,,12.0743,20.0901078701019
11.3778,6.44135,11.742841386795
10.2611,2.34612,9.69181687831879
9.35668,1.27752,10.2638751029968
15.8276,6.78738,13.22193608284
10.9038,2.45968,10.6575721263886
20.6523,6.80615,19.959961271286
15.4428,4.80136,12.639533996582
19.3137,11.5916,21.7411780357361
14.4025,12.4066,17.160861825943
10.9513,8.04031,11.3531333446503
8.95232,2.04565,10.8587871551514
17.3924,12.7661,19.6470886230469
8.78163,2.85147,10.1666189670563
17.9619,12.0431,20.2045996665955
20.1346,11.5054,19.1970173358917
21.2992,13.8616,22.4177688598633
18.7262,10.3912,21.7661226272583
19.6195,16.0153,23.9194464683533
20.2169,17.5691,24.0491044998169
24.7234,21.285,,25.8403059005737
17.8355,15.9743,21.0648283004761
24.4937,22.9843,23.5550580024719
17.0503,15.1171,19.6251665115356
25.4172,22.3791,21.786835193634
22.5818,17.9971,20.4778861045837
24.4957,7.94585,17.6451141834259
24.956,,22.3991,23.1700344085693
22.2891,4.59876,14.9236840724945
30.214,,25.3236,25.9136388778686
22.3354,5.55455,16.0117865085602
19.6474,9.29569,16.684855890274
22.5798,7.1157,,17.5523424625397
18.9367,9.83995,16.2277988433838
13.6533,10.9547,17.6260356903076
16.0212,12.01,,,18.6925676822662
11.9098,7.10364,12.2420306682587
14.2432,12.4117,18.522895526886
8.41585,5.71,,,,9.18653604984284
6.98389,2.30945,8.26019077301025
9.23686,1.8746,,10.8194887161255
8.55676,1.37379,10.3561594486237
6.75477,1.76551,9.28970849514008
7.06336,1.54584,9.49065227508545
7.73351,1.27865,9.82152097225189
7.6592,,2.26639,8.08158345222473
8.03772,2.00413,10.3863750934601
7.13806,1.95325,10.8048014163971
7.77843,1.36667,10.239809179306
8.00525,3.86057,9.58467683792114
8.8878,,1.95891,10.2475713253021
18.9387,12.3182,20.5370253562927
13.9912,8.14896,14.6776404380798
12.386,,7.56561,16.2308663368225
13.4743,8.47381,13.6096212863922
9.3777,,3.5157,,9.40963535308838
8.743,,,4.63889,9.64257688522339
7.85344,2.75459,7.74515526294708
7.80657,1.67156,10.1664312362671
8.63534,3.29428,8.32374353408813
7.52392,1.99565,9.33097863197327
7.50056,3.36195,8.58782126903534
15.7203,5.71746,11.0577027320862
20.1211,12.1458,22.7005091667175
20.7969,18.2804,23.3849676132202
16.2259,15.1032,19.9992192745209
11.0327,9.42895,15.0535275936127
25.1995,21.1223,23.6710227966309
16.2525,14.5532,20.4998504638672
31.7832,25.6765,26.7673680305481
25.668,,21.2068,24.8031798362732
25.082,,16.13,,,23.9652474403381
26.2341,22.309,,24.7060787200928
24.9204,13.0673,23.5601719856262
22.3747,15.6049,23.1731748580933
20.4538,18.9757,22.4195486068726
14.2026,13.2966,19.7390565395355
23.4702,20.1789,22.2911165237427
15.4251,13.253,,19.1742089748383
14.6716,10.9775,15.6867550373077
23.4475,16.5479,22.812246131897
16.8605,10.2855,18.0679700374603
18.3719,9.72489,19.107478761673
16.2386,8.76293,15.7370766162872
9.36445,5.18557,9.77403032779694
12.4704,6.8828,,17.6855274677277
12.8043,5.54071,15.3766548156738
17.7945,5.48495,11.9126631736755
16.8304,3.11898,13.0337856769562
18.111,,9.12225,9.38560724258423
15.2116,6.70955,15.2115103721619
15.0222,7.74771,16.0908363819122
11.1116,6.93055,10.629628610611
13.8923,4.02559,13.5440082073212
15.5715,7.64351,16.8190995693207
16.331,,6.94431,14.077740240097
13.5159,6.6465,,12.9229420661926
10.2283,3.5041,,11.5730069637299
9.24514,2.46593,10.5430891036987
13.5039,5.29629,14.4019899845123
13.5034,3.37044,12.9852601051331
14.0478,3.97506,12.1698188304901
9.51024,2.43976,9.01408109664917
8.78362,2.65406,9.90878005027771
10.9637,2.55458,8.54845848083496
11.049,,2.79799,11.12254986763
14.8968,5.98525,10.6539480209351
13.6967,5.47093,14.8851107120514
10.0396,6.45115,11.3008700370789
9.42148,4.41609,8.28261299133301
9.06983,4.03119,9.79767818450928
8.07598,3.8697,,8.21215691566467
12.6829,5.47145,12.710159444809
8.10422,4.00022,7.21684610843658
9.80401,2.28529,9.87286639213562
20.6212,12.72,,,20.7390688896179
13.2234,7.455,,,11.939296913147
21.9173,8.97179,18.16144490242
18.0853,13.2303,18.7754456996918
20.6665,9.47668,16.0734508037567
22.2046,17.3666,19.6573050498962
18.2402,9.03747,19.5922141075134
13.4438,3.11507,13.2843316078186
19.6556,7.81832,21.6077520370483
14.1284,6.70008,12.2097438812256
17.2034,8.11554,18.6263542175293
13.8722,8.95681,19.5944784164429
13.3546,3.34174,12.355718421936
15.1389,11.5029,20.4779138565063
20.3302,12.5561,23.2661636352539
12.7548,5.75382,13.0176719665527
10.2791,8.97991,13.1259074687958
10.3688,8.12241,11.8346510410309
14.3995,10.0438,17.2282781600952
12.2143,8.87991,14.6934133529663
13.5812,9.72857,15.7075078487396
10.7657,5.96028,9.78990006446838
12.7988,8.3507,,13.9272365093231
15.5435,9.18748,19.6519372940063
14.9175,11.6656,18.8158882141113
10.9132,6.26861,9.74328994750977
10.2504,8.32587,12.6234708309174
13.995,,8.31314,17.990195941925
11.0761,7.5012,,15.062338924408
10.6914,6.99679,10.5241320133209
10.7908,4.88044,9.32503714561462
14.9927,4.4947,,10.4097548007965
15.9411,5.77227,12.4968611717224
13.2799,4.13702,10.1694194793701
13.0659,3.92361,13.3380487442017
